step,operation,incr_ns,full_ns,n_active,incr_ari
2883,insert,2125,-1,3183,-2.0
2884,insert,1416,-1,3184,-2.0
2885,insert,1166,-1,3185,-2.0
2886,insert,1584,-1,3186,-2.0
2887,insert,1666,-1,3187,-2.0
2888,insert,1625,-1,3188,-2.0
2889,insert,1458,-1,3189,-2.0
2890,insert,1542,-1,3190,-2.0
2891,insert,1417,-1,3191,-2.0
2892,insert,1250,-1,3192,-2.0
2893,insert,1750,-1,3193,-2.0
2894,insert,1541,-1,3194,-2.0
2895,insert,1709,-1,3195,-2.0
2896,insert,1541,-1,3196,-2.0
2897,insert,1417,-1,3197,-2.0
2898,insert,1417,-1,3198,-2.0
2899,insert,1667,-1,3199,-2.0
2900,insert,1500,-1,3200,-2.0
2901,insert,1375,-1,3201,-2.0
2902,insert,1375,-1,3202,-2.0
2903,insert,1250,-1,3203,-2.0
2904,insert,1583,-1,3204,-2.0
2905,insert,1583,-1,3205,-2.0
2906,insert,1584,-1,3206,-2.0
2907,insert,1333,-1,3207,-2.0
2908,insert,1333,-1,3208,-2.0
2909,insert,1334,-1,3209,-2.0
2910,insert,1791,-1,3210,-2.0
2911,insert,1375,-1,3211,-2.0
2912,insert,1541,-1,3212,-2.0
2913,insert,1292,-1,3213,-2.0
2914,insert,1500,-1,3214,-2.0
2915,insert,1583,-1,3215,-2.0
2916,insert,1417,-1,3216,-2.0
2917,insert,1458,-1,3217,-2.0
2918,insert,1291,-1,3218,-2.0
2919,insert,1250,-1,3219,-2.0
2920,insert,1334,-1,3220,-2.0
2921,insert,1333,-1,3221,-2.0
2922,insert,1459,-1,3222,-2.0
2923,insert,1375,-1,3223,-2.0
2924,insert,1417,-1,3224,-2.0
2925,insert,1291,-1,3225,-2.0
2926,insert,1708,-1,3226,-2.0
2927,insert,1500,-1,3227,-2.0
2928,insert,1584,-1,3228,-2.0
2929,insert,1292,-1,3229,-2.0
2930,insert,1416,-1,3230,-2.0
2931,insert,1334,-1,3231,-2.0
2932,insert,1542,-1,3232,-2.0
2933,insert,1333,-1,3233,-2.0
2934,insert,1875,-1,3234,-2.0
2935,insert,1417,-1,3235,-2.0
2936,insert,1541,-1,3236,-2.0
2937,insert,1417,-1,3237,-2.0
2938,insert,1333,-1,3238,-2.0
2939,insert,1750,-1,3239,-2.0
2940,insert,1708,-1,3240,-2.0
2941,insert,1625,-1,3241,-2.0
2942,insert,1375,-1,3242,-2.0
2943,insert,1500,-1,3243,-2.0
2944,insert,1750,-1,3244,-2.0
2945,insert,1750,-1,3245,-2.0
2946,insert,1500,-1,3246,-2.0
2947,insert,1417,-1,3247,-2.0
2948,insert,1708,-1,3248,-2.0
2949,insert,1750,-1,3249,-2.0
2950,insert,1625,-1,3250,-2.0
2951,insert,1625,-1,3251,-2.0
2952,insert,1625,-1,3252,-2.0
2953,insert,1875,-1,3253,-2.0
2954,insert,1583,-1,3254,-2.0
2955,insert,1584,-1,3255,-2.0
2956,insert,1791,-1,3256,-2.0
2957,insert,1584,-1,3257,-2.0
2958,insert,1541,-1,3258,-2.0
2959,insert,1625,-1,3259,-2.0
2960,insert,1709,-1,3260,-2.0
2961,insert,1750,-1,3261,-2.0
2962,insert,1584,-1,3262,-2.0
2963,insert,1541,-1,3263,-2.0
2964,insert,1584,-1,3264,-2.0
2965,insert,1583,-1,3265,-2.0
2966,insert,1667,-1,3266,-2.0
2967,insert,1541,-1,3267,-2.0
2968,insert,1709,-1,3268,-2.0
2969,insert,1541,-1,3269,-2.0
2970,insert,1834,-1,3270,-2.0
2971,insert,1708,-1,3271,-2.0
2972,insert,1667,-1,3272,-2.0
2973,insert,1834,-1,3273,-2.0
2974,insert,1500,-1,3274,-2.0
2975,insert,1500,-1,3275,-2.0
2976,insert,1833,-1,3276,-2.0
2977,insert,1875,-1,3277,-2.0
2978,insert,1666,-1,3278,-2.0
2979,insert,1667,-1,3279,-2.0
2980,insert,1625,-1,3280,-2.0
2981,insert,1625,-1,3281,-2.0
2982,insert,1625,-1,3282,-2.0
2983,insert,1583,-1,3283,-2.0
2984,insert,1666,-1,3284,-2.0
2985,insert,1750,-1,3285,-2.0
2986,insert,1666,-1,3286,-2.0
2987,insert,1583,-1,3287,-2.0
2988,insert,1750,-1,3288,-2.0
2989,insert,1666,-1,3289,-2.0
2990,insert,1667,-1,3290,-2.0
2991,insert,1667,-1,3291,-2.0
2992,insert,1625,-1,3292,-2.0
2993,insert,1458,-1,3293,-2.0
2994,insert,1584,-1,3294,-2.0
2995,insert,1708,-1,3295,-2.0
2996,insert,1542,-1,3296,-2.0
2997,insert,1833,-1,3297,-2.0
2998,insert,1917,-1,3298,-2.0
2999,insert,1834,-1,3299,-2.0
3000,insert,1792,3194334,3300,1.0
3001,insert,2625,-1,3301,-2.0
3002,insert,2084,-1,3302,-2.0
3003,insert,1875,-1,3303,-2.0
3004,insert,2917,-1,3304,-2.0
3005,insert,1708,-1,3305,-2.0
3006,insert,1875,-1,3306,-2.0
3007,insert,1709,-1,3307,-2.0
3008,insert,1750,-1,3308,-2.0
3009,insert,1708,-1,3309,-2.0
3010,insert,1833,-1,3310,-2.0
3011,insert,1708,-1,3311,-2.0
3012,insert,1708,-1,3312,-2.0
3013,insert,1750,-1,3313,-2.0
3014,insert,1666,-1,3314,-2.0
3015,insert,1709,-1,3315,-2.0
3016,insert,1625,-1,3316,-2.0
3017,insert,1625,-1,3317,-2.0
3018,insert,1750,-1,3318,-2.0
3019,insert,1709,-1,3319,-2.0
3020,insert,1625,-1,3320,-2.0
3021,insert,1625,-1,3321,-2.0
3022,insert,1667,-1,3322,-2.0
3023,insert,1750,-1,3323,-2.0
3024,insert,1875,-1,3324,-2.0
3025,insert,1667,-1,3325,-2.0
3026,insert,1708,-1,3326,-2.0
3027,insert,1750,-1,3327,-2.0
3028,insert,1666,-1,3328,-2.0
3029,insert,1625,-1,3329,-2.0
3030,insert,1875,-1,3330,-2.0
3031,insert,1667,-1,3331,-2.0
3032,insert,1750,-1,3332,-2.0
3033,insert,2167,-1,3333,-2.0
3034,insert,1666,-1,3334,-2.0
3035,insert,1625,-1,3335,-2.0
3036,insert,1500,-1,3336,-2.0
3037,insert,1834,-1,3337,-2.0
3038,insert,1708,-1,3338,-2.0
3039,insert,1709,-1,3339,-2.0
3040,insert,2291,-1,3340,-2.0
3041,insert,1834,-1,3341,-2.0
3042,insert,1791,-1,3342,-2.0
3043,insert,2084,-1,3343,-2.0
3044,insert,1750,-1,3344,-2.0
3045,insert,1791,-1,3345,-2.0
3046,insert,2667,-1,3346,-2.0
3047,insert,2000,-1,3347,-2.0
3048,insert,1791,-1,3348,-2.0
3049,insert,2042,-1,3349,-2.0
3050,insert,1750,-1,3350,-2.0
3051,insert,1750,-1,3351,-2.0
3052,insert,2250,-1,3352,-2.0
3053,insert,1750,-1,3353,-2.0
3054,insert,1792,-1,3354,-2.0
3055,insert,2166,-1,3355,-2.0
3056,insert,1709,-1,3356,-2.0
3057,insert,1792,-1,3357,-2.0
3058,insert,1792,-1,3358,-2.0
3059,insert,2166,-1,3359,-2.0
3060,insert,2125,-1,3360,-2.0
3061,insert,1708,-1,3361,-2.0
3062,insert,2125,-1,3362,-2.0
3063,insert,1750,-1,3363,-2.0
3064,insert,1708,-1,3364,-2.0
3065,insert,2041,-1,3365,-2.0
3066,insert,1959,-1,3366,-2.0
3067,insert,1917,-1,3367,-2.0
3068,insert,1750,-1,3368,-2.0
3069,insert,2083,-1,3369,-2.0
3070,insert,2000,-1,3370,-2.0
3071,insert,2167,-1,3371,-2.0
3072,insert,2083,-1,3372,-2.0
3073,insert,1917,-1,3373,-2.0
3074,insert,1875,-1,3374,-2.0
3075,insert,1917,-1,3375,-2.0
3076,insert,2083,-1,3376,-2.0
3077,insert,1833,-1,3377,-2.0
3078,insert,2042,-1,3378,-2.0
3079,insert,2583,-1,3379,-2.0
3080,insert,2167,-1,3380,-2.0
3081,insert,2125,-1,3381,-2.0
3082,insert,2042,-1,3382,-2.0
3083,insert,2041,-1,3383,-2.0
3084,insert,2041,-1,3384,-2.0
3085,insert,2042,-1,3385,-2.0
3086,insert,2292,-1,3386,-2.0
3087,insert,1917,-1,3387,-2.0
3088,insert,2125,-1,3388,-2.0
3089,insert,2041,-1,3389,-2.0
3090,insert,2084,-1,3390,-2.0
3091,insert,2250,-1,3391,-2.0
3092,insert,1958,-1,3392,-2.0
3093,insert,2167,-1,3393,-2.0
3094,insert,2083,-1,3394,-2.0
3095,insert,2084,-1,3395,-2.0
3096,insert,2291,-1,3396,-2.0
3097,insert,2291,-1,3397,-2.0
3098,insert,2291,-1,3398,-2.0
3099,insert,2084,-1,3399,-2.0
3100,insert,2208,-1,3400,-2.0
3101,insert,2000,-1,3401,-2.0
3102,insert,2333,-1,3402,-2.0
3103,insert,2250,-1,3403,-2.0
3104,insert,2375,-1,3404,-2.0
3105,insert,2125,-1,3405,-2.0
3106,insert,2042,-1,3406,-2.0
3107,insert,2792,-1,3407,-2.0
3108,insert,2083,-1,3408,-2.0
3109,insert,2083,-1,3409,-2.0
3110,insert,2625,-1,3410,-2.0
3111,insert,2167,-1,3411,-2.0
3112,insert,2125,-1,3412,-2.0
3113,insert,2542,-1,3413,-2.0
3114,insert,2125,-1,3414,-2.0
3115,insert,2083,-1,3415,-2.0
3116,insert,2083,-1,3416,-2.0
3117,insert,2125,-1,3417,-2.0
3118,insert,2500,-1,3418,-2.0
3119,insert,2375,-1,3419,-2.0
3120,insert,2458,-1,3420,-2.0
3121,insert,2167,-1,3421,-2.0
3122,insert,2166,-1,3422,-2.0
3123,insert,2166,-1,3423,-2.0
3124,insert,2375,-1,3424,-2.0
3125,insert,2125,-1,3425,-2.0
3126,insert,2167,-1,3426,-2.0
3127,insert,2250,-1,3427,-2.0
3128,insert,2125,-1,3428,-2.0
3129,insert,2958,-1,3429,-2.0
3130,insert,2416,-1,3430,-2.0
3131,insert,2208,-1,3431,-2.0
3132,insert,2459,-1,3432,-2.0
3133,insert,2458,-1,3433,-2.0
3134,insert,2334,-1,3434,-2.0
3135,insert,2500,-1,3435,-2.0
3136,insert,2292,-1,3436,-2.0
3137,insert,2292,-1,3437,-2.0
3138,insert,2375,-1,3438,-2.0
3139,insert,2500,-1,3439,-2.0
3140,insert,2292,-1,3440,-2.0
3141,insert,2583,-1,3441,-2.0
3142,insert,2542,-1,3442,-2.0
3143,insert,2333,-1,3443,-2.0
3144,insert,2333,-1,3444,-2.0
3145,insert,2375,-1,3445,-2.0
3146,insert,2416,-1,3446,-2.0
3147,insert,2292,-1,3447,-2.0
3148,insert,2500,-1,3448,-2.0
3149,insert,2292,-1,3449,-2.0
3150,insert,2458,-1,3450,-2.0
3151,insert,2542,-1,3451,-2.0
3152,insert,2541,-1,3452,-2.0
3153,insert,2500,-1,3453,-2.0
3154,insert,2584,-1,3454,-2.0
3155,insert,2291,-1,3455,-2.0
3156,insert,2500,-1,3456,-2.0
3157,insert,2459,-1,3457,-2.0
3158,insert,2917,-1,3458,-2.0
3159,insert,2584,-1,3459,-2.0
3160,insert,2500,-1,3460,-2.0
3161,insert,2458,-1,3461,-2.0
3162,insert,2375,-1,3462,-2.0
3163,insert,2375,-1,3463,-2.0
3164,insert,2542,-1,3464,-2.0
3165,insert,2292,-1,3465,-2.0
3166,insert,2291,-1,3466,-2.0
3167,insert,2334,-1,3467,-2.0
3168,insert,2333,-1,3468,-2.0
3169,insert,2542,-1,3469,-2.0
3170,insert,3666,-1,3470,-2.0
3171,insert,3541,-1,3471,-2.0
3172,insert,2875,-1,3472,-2.0
3173,insert,2375,-1,3473,-2.0
3174,insert,3292,-1,3474,-2.0
3175,insert,2583,-1,3475,-2.0
3176,insert,2625,-1,3476,-2.0
3177,insert,2333,-1,3477,-2.0
3178,insert,3334,-1,3478,-2.0
3179,insert,2792,-1,3479,-2.0
3180,insert,2792,-1,3480,-2.0
3181,insert,2833,-1,3481,-2.0
3182,insert,2500,-1,3482,-2.0
3183,insert,2416,-1,3483,-2.0
3184,insert,2625,-1,3484,-2.0
3185,insert,2833,-1,3485,-2.0
3186,insert,2916,-1,3486,-2.0
3187,insert,2625,-1,3487,-2.0
3188,insert,2333,-1,3488,-2.0
3189,insert,2583,-1,3489,-2.0
3190,insert,2667,-1,3490,-2.0
3191,insert,2500,-1,3491,-2.0
3192,insert,2583,-1,3492,-2.0
3193,insert,2458,-1,3493,-2.0
3194,insert,2666,-1,3494,-2.0
3195,insert,2666,-1,3495,-2.0
3196,insert,2541,-1,3496,-2.0
3197,insert,2625,-1,3497,-2.0
3198,insert,3125,-1,3498,-2.0
3199,insert,2750,-1,3499,-2.0
3200,insert,2792,-1,3500,-2.0
3201,insert,2625,-1,3501,-2.0
3202,insert,2709,-1,3502,-2.0
3203,insert,2958,-1,3503,-2.0
3204,insert,2667,-1,3504,-2.0
3205,insert,2458,-1,3505,-2.0
3206,insert,2792,-1,3506,-2.0
3207,insert,2458,-1,3507,-2.0
3208,insert,2542,-1,3508,-2.0
3209,insert,2541,-1,3509,-2.0
3210,insert,2708,-1,3510,-2.0
3211,insert,2625,-1,3511,-2.0
3212,insert,2459,-1,3512,-2.0
3213,insert,2500,-1,3513,-2.0
3214,insert,2625,-1,3514,-2.0
3215,insert,2709,-1,3515,-2.0
3216,insert,2833,-1,3516,-2.0
3217,insert,2584,-1,3517,-2.0
3218,insert,2500,-1,3518,-2.0
3219,insert,2625,-1,3519,-2.0
3220,insert,2541,-1,3520,-2.0
3221,insert,3250,-1,3521,-2.0
3222,insert,2708,-1,3522,-2.0
3223,insert,2917,-1,3523,-2.0
3224,insert,2917,-1,3524,-2.0
3225,insert,3167,-1,3525,-2.0
3226,insert,2875,-1,3526,-2.0
3227,insert,2541,-1,3527,-2.0
3228,insert,2959,-1,3528,-2.0
3229,insert,2666,-1,3529,-2.0
3230,insert,2584,-1,3530,-2.0
3231,insert,2875,-1,3531,-2.0
3232,insert,2625,-1,3532,-2.0
3233,insert,3041,-1,3533,-2.0
3234,insert,2875,-1,3534,-2.0
3235,insert,2917,-1,3535,-2.0
3236,insert,2875,-1,3536,-2.0
3237,insert,2500,-1,3537,-2.0
3238,insert,2542,-1,3538,-2.0
3239,insert,4583,-1,3539,-2.0
3240,insert,2917,-1,3540,-2.0
3241,insert,3375,-1,3541,-2.0
3242,insert,2625,-1,3542,-2.0
3243,insert,3625,-1,3543,-2.0
3244,insert,2625,-1,3544,-2.0
3245,insert,3250,-1,3545,-2.0
3246,insert,2625,-1,3546,-2.0
3247,insert,3208,-1,3547,-2.0
3248,insert,2917,-1,3548,-2.0
3249,insert,2917,-1,3549,-2.0
3250,insert,3083,-1,3550,-2.0
3251,insert,2583,-1,3551,-2.0
3252,insert,2542,-1,3552,-2.0
3253,insert,2833,-1,3553,-2.0
3254,insert,3292,-1,3554,-2.0
3255,insert,3042,-1,3555,-2.0
3256,insert,3041,-1,3556,-2.0
3257,insert,3000,-1,3557,-2.0
3258,insert,2959,-1,3558,-2.0
3259,insert,3375,-1,3559,-2.0
3260,insert,2916,-1,3560,-2.0
3261,insert,2667,-1,3561,-2.0
3262,insert,3000,-1,3562,-2.0
3263,insert,3166,-1,3563,-2.0
3264,insert,3292,-1,3564,-2.0
3265,insert,3042,-1,3565,-2.0
3266,insert,3166,-1,3566,-2.0
3267,insert,2875,-1,3567,-2.0
3268,insert,3042,-1,3568,-2.0
3269,insert,3083,-1,3569,-2.0
3270,insert,3084,-1,3570,-2.0
3271,insert,3083,-1,3571,-2.0
3272,insert,3292,-1,3572,-2.0
3273,insert,3084,-1,3573,-2.0
3274,insert,2916,-1,3574,-2.0
3275,insert,3083,-1,3575,-2.0
3276,insert,3208,-1,3576,-2.0
3277,insert,3292,-1,3577,-2.0
3278,insert,3042,-1,3578,-2.0
3279,insert,3250,-1,3579,-2.0
3280,insert,2750,-1,3580,-2.0
3281,insert,3208,-1,3581,-2.0
3282,insert,2583,-1,3582,-2.0
3283,insert,2584,-1,3583,-2.0
3284,insert,3083,-1,3584,-2.0
3285,insert,3083,-1,3585,-2.0
3286,insert,3125,-1,3586,-2.0
3287,insert,3250,-1,3587,-2.0
3288,insert,2958,-1,3588,-2.0
3289,insert,3208,-1,3589,-2.0
3290,insert,3042,-1,3590,-2.0
3291,insert,4292,-1,3591,-2.0
3292,insert,3333,-1,3592,-2.0
3293,insert,2542,-1,3593,-2.0
3294,insert,3458,-1,3594,-2.0
3295,insert,3083,-1,3595,-2.0
3296,insert,3375,-1,3596,-2.0
3297,insert,3375,-1,3597,-2.0
3298,insert,3292,-1,3598,-2.0
3299,insert,3125,-1,3599,-2.0
3300,insert,3500,3892500,3600,1.0
3301,insert,4625,-1,3601,-2.0
3302,insert,3250,-1,3602,-2.0
3303,insert,3167,-1,3603,-2.0
3304,insert,3041,-1,3604,-2.0
3305,insert,3667,-1,3605,-2.0
3306,insert,3375,-1,3606,-2.0
3307,insert,3458,-1,3607,-2.0
3308,insert,3209,-1,3608,-2.0
3309,insert,3375,-1,3609,-2.0
3310,insert,2875,-1,3610,-2.0
3311,insert,3208,-1,3611,-2.0
3312,insert,3292,-1,3612,-2.0
3313,insert,3208,-1,3613,-2.0
3314,insert,3584,-1,3614,-2.0
3315,insert,3333,-1,3615,-2.0
3316,insert,3167,-1,3616,-2.0
3317,insert,3250,-1,3617,-2.0
3318,insert,3250,-1,3618,-2.0
3319,insert,2709,-1,3619,-2.0
3320,insert,3416,-1,3620,-2.0
3321,insert,3334,-1,3621,-2.0
3322,insert,3250,-1,3622,-2.0
3323,insert,3083,-1,3623,-2.0
3324,insert,3375,-1,3624,-2.0
3325,insert,3208,-1,3625,-2.0
3326,insert,3208,-1,3626,-2.0
3327,insert,3000,-1,3627,-2.0
3328,insert,2708,-1,3628,-2.0
3329,insert,2792,-1,3629,-2.0
3330,insert,3166,-1,3630,-2.0
3331,insert,3125,-1,3631,-2.0
3332,insert,3125,-1,3632,-2.0
3333,insert,3250,-1,3633,-2.0
3334,insert,3375,-1,3634,-2.0
3335,insert,3250,-1,3635,-2.0
3336,insert,3708,-1,3636,-2.0
3337,insert,3334,-1,3637,-2.0
3338,insert,2959,-1,3638,-2.0
3339,insert,3250,-1,3639,-2.0
3340,insert,3208,-1,3640,-2.0
3341,insert,3125,-1,3641,-2.0
3342,insert,3083,-1,3642,-2.0
3343,insert,3125,-1,3643,-2.0
3344,insert,3208,-1,3644,-2.0
3345,insert,2958,-1,3645,-2.0
3346,insert,3250,-1,3646,-2.0
3347,insert,3167,-1,3647,-2.0
3348,insert,3292,-1,3648,-2.0
3349,insert,3208,-1,3649,-2.0
3350,insert,3208,-1,3650,-2.0
3351,insert,3167,-1,3651,-2.0
3352,insert,3208,-1,3652,-2.0
3353,insert,2792,-1,3653,-2.0
3354,insert,2875,-1,3654,-2.0
3355,insert,3417,-1,3655,-2.0
3356,insert,3708,-1,3656,-2.0
3357,insert,3333,-1,3657,-2.0
3358,insert,3334,-1,3658,-2.0
3359,insert,3209,-1,3659,-2.0
3360,insert,3459,-1,3660,-2.0
3361,insert,3166,-1,3661,-2.0
3362,insert,3292,-1,3662,-2.0
3363,insert,3084,-1,3663,-2.0
3364,insert,3250,-1,3664,-2.0
3365,insert,3417,-1,3665,-2.0
3366,insert,3291,-1,3666,-2.0
3367,insert,3625,-1,3667,-2.0
3368,insert,3375,-1,3668,-2.0
3369,insert,3208,-1,3669,-2.0
3370,insert,3208,-1,3670,-2.0
3371,insert,3375,-1,3671,-2.0
3372,insert,3459,-1,3672,-2.0
3373,insert,3291,-1,3673,-2.0
3374,insert,3500,-1,3674,-2.0
3375,insert,3500,-1,3675,-2.0
3376,insert,3375,-1,3676,-2.0
3377,insert,3166,-1,3677,-2.0
3378,insert,3250,-1,3678,-2.0
3379,insert,3375,-1,3679,-2.0
3380,insert,3333,-1,3680,-2.0
3381,insert,3209,-1,3681,-2.0
3382,insert,3291,-1,3682,-2.0
3383,insert,3416,-1,3683,-2.0
3384,insert,3291,-1,3684,-2.0
3385,insert,3875,-1,3685,-2.0
3386,insert,3000,-1,3686,-2.0
3387,insert,3125,-1,3687,-2.0
3388,insert,3416,-1,3688,-2.0
3389,insert,3375,-1,3689,-2.0
3390,insert,3541,-1,3690,-2.0
3391,insert,3459,-1,3691,-2.0
3392,insert,3375,-1,3692,-2.0
3393,insert,3167,-1,3693,-2.0
3394,insert,3333,-1,3694,-2.0
3395,insert,3375,-1,3695,-2.0
3396,insert,3708,-1,3696,-2.0
3397,insert,3459,-1,3697,-2.0
3398,insert,3166,-1,3698,-2.0
3399,insert,3334,-1,3699,-2.0
3400,insert,3166,-1,3700,-2.0
3401,insert,3417,-1,3701,-2.0
3402,insert,3875,-1,3702,-2.0
3403,insert,3333,-1,3703,-2.0
3404,insert,3292,-1,3704,-2.0
3405,insert,3458,-1,3705,-2.0
3406,insert,3417,-1,3706,-2.0
3407,insert,3583,-1,3707,-2.0
3408,insert,3500,-1,3708,-2.0
3409,insert,3500,-1,3709,-2.0
3410,insert,3583,-1,3710,-2.0
3411,insert,3625,-1,3711,-2.0
3412,insert,3459,-1,3712,-2.0
3413,insert,3375,-1,3713,-2.0
3414,insert,3542,-1,3714,-2.0
3415,insert,3250,-1,3715,-2.0
3416,insert,3417,-1,3716,-2.0
3417,insert,3708,-1,3717,-2.0
3418,insert,3458,-1,3718,-2.0
3419,insert,3375,-1,3719,-2.0
3420,insert,3375,-1,3720,-2.0
3421,insert,3542,-1,3721,-2.0
3422,insert,3875,-1,3722,-2.0
3423,insert,3417,-1,3723,-2.0
3424,insert,3500,-1,3724,-2.0
3425,insert,3750,-1,3725,-2.0
3426,insert,3584,-1,3726,-2.0
3427,insert,3458,-1,3727,-2.0
3428,insert,3417,-1,3728,-2.0
3429,insert,3500,-1,3729,-2.0
3430,insert,3666,-1,3730,-2.0
3431,insert,3375,-1,3731,-2.0
3432,insert,3500,-1,3732,-2.0
3433,insert,3584,-1,3733,-2.0
3434,insert,3500,-1,3734,-2.0
3435,insert,3458,-1,3735,-2.0
3436,insert,3375,-1,3736,-2.0
3437,insert,3750,-1,3737,-2.0
3438,insert,3542,-1,3738,-2.0
3439,insert,3542,-1,3739,-2.0
3440,insert,3375,-1,3740,-2.0
3441,insert,3125,-1,3741,-2.0
3442,insert,3500,-1,3742,-2.0
3443,insert,3458,-1,3743,-2.0
3444,insert,3583,-1,3744,-2.0
3445,insert,3458,-1,3745,-2.0
3446,insert,3459,-1,3746,-2.0
3447,insert,3500,-1,3747,-2.0
3448,insert,3750,-1,3748,-2.0
3449,insert,3667,-1,3749,-2.0
3450,insert,3500,-1,3750,-2.0
3451,insert,3792,-1,3751,-2.0
3452,insert,4166,-1,3752,-2.0
3453,insert,3542,-1,3753,-2.0
3454,insert,4083,-1,3754,-2.0
3455,insert,3708,-1,3755,-2.0
3456,insert,3625,-1,3756,-2.0
3457,insert,3542,-1,3757,-2.0
3458,insert,4292,-1,3758,-2.0
3459,insert,3708,-1,3759,-2.0
3460,insert,3917,-1,3760,-2.0
3461,insert,4375,-1,3761,-2.0
3462,insert,3417,-1,3762,-2.0
3463,insert,3875,-1,3763,-2.0
3464,insert,3625,-1,3764,-2.0
3465,insert,3708,-1,3765,-2.0
3466,insert,3917,-1,3766,-2.0
3467,insert,3625,-1,3767,-2.0
3468,insert,3334,-1,3768,-2.0
3469,insert,4083,-1,3769,-2.0
3470,insert,3917,-1,3770,-2.0
3471,insert,3542,-1,3771,-2.0
3472,insert,3667,-1,3772,-2.0
3473,insert,3583,-1,3773,-2.0
3474,insert,3625,-1,3774,-2.0
3475,insert,3459,-1,3775,-2.0
3476,insert,3666,-1,3776,-2.0
3477,insert,3625,-1,3777,-2.0
3478,insert,3667,-1,3778,-2.0
3479,insert,3667,-1,3779,-2.0
3480,insert,3584,-1,3780,-2.0
3481,insert,4958,-1,3781,-2.0
3482,insert,6125,-1,3782,-2.0
3483,insert,3583,-1,3783,-2.0
3484,insert,3833,-1,3784,-2.0
3485,insert,4208,-1,3785,-2.0
3486,insert,4375,-1,3786,-2.0
3487,insert,3292,-1,3787,-2.0
3488,insert,3958,-1,3788,-2.0
3489,insert,3834,-1,3789,-2.0
3490,insert,3416,-1,3790,-2.0
3491,insert,3750,-1,3791,-2.0
3492,insert,3834,-1,3792,-2.0
3493,insert,3750,-1,3793,-2.0
3494,insert,3667,-1,3794,-2.0
3495,insert,3625,-1,3795,-2.0
3496,insert,3750,-1,3796,-2.0
3497,insert,3541,-1,3797,-2.0
3498,insert,3542,-1,3798,-2.0
3499,insert,3708,-1,3799,-2.0
3500,insert,3666,-1,3800,-2.0
3501,insert,3875,-1,3801,-2.0
3502,insert,3959,-1,3802,-2.0
3503,insert,3750,-1,3803,-2.0
3504,insert,3750,-1,3804,-2.0
3505,insert,3625,-1,3805,-2.0
3506,insert,3708,-1,3806,-2.0
3507,insert,3750,-1,3807,-2.0
3508,insert,3750,-1,3808,-2.0
3509,insert,3833,-1,3809,-2.0
3510,insert,3500,-1,3810,-2.0
3511,insert,3917,-1,3811,-2.0
3512,insert,3542,-1,3812,-2.0
3513,insert,3791,-1,3813,-2.0
3514,insert,3833,-1,3814,-2.0
3515,insert,3792,-1,3815,-2.0
3516,insert,3708,-1,3816,-2.0
3517,insert,3750,-1,3817,-2.0
3518,insert,3917,-1,3818,-2.0
3519,insert,3542,-1,3819,-2.0
3520,insert,3792,-1,3820,-2.0
3521,insert,3750,-1,3821,-2.0
3522,insert,3750,-1,3822,-2.0
3523,insert,3792,-1,3823,-2.0
3524,insert,3708,-1,3824,-2.0
3525,insert,3875,-1,3825,-2.0
3526,insert,3708,-1,3826,-2.0
3527,insert,4333,-1,3827,-2.0
3528,insert,3917,-1,3828,-2.0
3529,insert,4042,-1,3829,-2.0
3530,insert,3708,-1,3830,-2.0
3531,insert,4334,-1,3831,-2.0
3532,insert,3833,-1,3832,-2.0
3533,insert,3750,-1,3833,-2.0
3534,insert,4208,-1,3834,-2.0
3535,insert,3916,-1,3835,-2.0
3536,insert,3917,-1,3836,-2.0
3537,insert,3792,-1,3837,-2.0
3538,insert,4333,-1,3838,-2.0
3539,insert,3959,-1,3839,-2.0
3540,insert,4125,-1,3840,-2.0
3541,insert,3750,-1,3841,-2.0
3542,insert,3667,-1,3842,-2.0
3543,insert,3916,-1,3843,-2.0
3544,insert,3875,-1,3844,-2.0
3545,insert,3958,-1,3845,-2.0
3546,insert,3750,-1,3846,-2.0
3547,insert,3625,-1,3847,-2.0
3548,insert,3792,-1,3848,-2.0
3549,insert,3750,-1,3849,-2.0
3550,insert,3667,-1,3850,-2.0
3551,insert,3750,-1,3851,-2.0
3552,insert,4208,-1,3852,-2.0
3553,insert,4458,-1,3853,-2.0
3554,insert,3750,-1,3854,-2.0
3555,insert,4041,-1,3855,-2.0
3556,insert,3667,-1,3856,-2.0
3557,insert,4042,-1,3857,-2.0
3558,insert,3625,-1,3858,-2.0
3559,insert,3792,-1,3859,-2.0
3560,insert,3875,-1,3860,-2.0
3561,insert,3834,-1,3861,-2.0
3562,insert,3875,-1,3862,-2.0
3563,insert,3875,-1,3863,-2.0
3564,insert,3958,-1,3864,-2.0
3565,insert,3791,-1,3865,-2.0
3566,insert,3959,-1,3866,-2.0
3567,insert,3500,-1,3867,-2.0
3568,insert,3541,-1,3868,-2.0
3569,insert,3708,-1,3869,-2.0
3570,insert,3792,-1,3870,-2.0
3571,insert,5750,-1,3871,-2.0
3572,insert,3542,-1,3872,-2.0
3573,insert,3917,-1,3873,-2.0
3574,insert,3875,-1,3874,-2.0
3575,insert,3792,-1,3875,-2.0
3576,insert,4000,-1,3876,-2.0
3577,insert,3875,-1,3877,-2.0
3578,insert,3875,-1,3878,-2.0
3579,insert,3834,-1,3879,-2.0
3580,insert,3958,-1,3880,-2.0
